order_id,customer_id,store_id,order_date,payment_method,order_status
O034225,C01828,S004,2026-04-30,Debit,Completed
O034226,C02105,S007,2026-03-24,Debit,Completed
O034227,C08536,S007,2025-07-28,Debit,Completed
O034228,C01099,S004,2026-03-03,Credit Card,Completed
O034229,C00614,S008,2025-09-10,Debit,Completed
O034230,C00549,S003,2026-02-23,Cash,Completed
O034231,C00134,S008,2026-05-13,Credit Card,Completed
O034232,C02573,S007,2025-10-19,Debit,Completed
O034233,C00918,S006,2026-03-19,Cash,Completed
O034234,C00993,S001,2025-11-24,Credit Card,Completed
O034235,C07489,S006,2025-10-02,Credit Card,Completed
O034236,C07211,S006,2026-01-24,Debit,Completed
O034237,C04899,S006,2026-01-13,Debit,Completed
O034238,C08300,S006,2026-06-23,Debit,Completed
O034239,C05735,S007,2025-09-08,Debit,Completed
O034240,C00640,S005,2026-07-21,Debit,Completed
O034241,C00343,S007,2026-01-19,Debit,Completed
O034242,C07193,S006,2025-10-22,Debit,Completed
O034243,C09970,S001,2026-04-26,Credit Card,Completed
O034244,C05371,S006,2026-04-14,Debit,Completed
O034245,C01988,S007,2025-12-13,Debit,Completed
O034246,C04415,S007,2026-03-10,Debit,Completed
O034247,C00713,S001,2026-03-18,Credit Card,Completed
O034248,C05568,S005,2025-12-22,Credit Card,Completed
O034249,C09439,S006,2026-06-09,Cash,Completed
O034250,C05585,S002,2026-07-18,Credit Card,Completed
O034251,C06846,S004,2026-04-10,Cash,Completed
O034252,C05161,S006,2025-08-07,Debit,Completed
O034253,C05181,S005,2025-11-20,Cash,Completed
O034254,C00165,S008,2025-09-26,Cash,Completed
O034255,C01179,S001,2026-06-07,Debit,Completed
O034256,C06618,S008,2025-09-29,Credit Card,Completed
O034257,C07635,S004,2026-03-27,Cash,Completed
O034258,C02060,S005,2025-09-28,Cash,Completed
O034259,C08702,S004,2026-04-20,Debit,Completed
O034260,C06987,S006,2026-04-18,Debit,Completed
O034261,C04532,S001,2026-06-03,Cash,Completed
O034262,C03872,S001,2026-02-01,Cash,Completed
O034263,C00159,S004,2025-08-24,Debit,Completed
O034264,C08871,S001,2026-05-26,Cash,Completed
O034265,C01948,S005,2026-05-08,Credit Card,Completed
O034266,C08644,S001,2025-11-01,Cash,Completed
O034267,C02463,S007,2025-08-10,Credit Card,Completed
O034268,C09077,S007,2026-02-06,Cash,Completed
O034269,C03668,S005,2025-08-08,Debit,Completed
O034270,C04918,S005,2025-11-02,Credit Card,Completed
O034271,C06712,S006,2026-05-14,Credit Card,Completed
O034272,C04192,S001,2026-06-02,Debit,Completed
O034273,C05911,S008,2026-05-25,Credit Card,Completed
O034274,C06627,S002,2026-06-01,Credit Card,Completed
O034275,C08651,S005,2025-09-09,Debit,Completed
O034276,C03628,S005,2025-11-19,Credit Card,Completed
O034277,C06148,S006,2026-07-24,Debit,Completed
O034278,C02370,S005,2025-12-07,Debit,Completed
O034279,C09805,S003,2026-05-16,Cash,Completed
O034280,C08221,S007,2025-12-29,Credit Card,Completed
O034281,C05241,S002,2026-07-11,Credit Card,Completed
O034282,C04647,S004,2025-12-06,Debit,Completed
O034283,C08335,S008,2026-04-02,Credit Card,Completed
O034284,C09033,S001,2025-07-28,Debit,Completed
O034285,C09116,S006,2025-08-27,Credit Card,Completed
O034286,C01339,S007,2026-05-29,Debit,Completed
O034287,C05656,S004,2026-01-28,Debit,Completed
O034288,C00246,S003,2025-10-29,Credit Card,Completed
O034289,C02045,S004,2026-01-08,Cash,Completed
O034290,C04885,S004,2026-04-05,Debit,Completed
O034291,C01992,S003,2025-10-16,Cash,Completed
O034292,C06973,S006,2026-02-12,Cash,Completed
O034293,C09227,S001,2026-02-01,Cash,Completed
O034294,C08520,S005,2026-04-13,Debit,Completed
O034295,C04030,S005,2025-08-25,Cash,Completed
O034296,C06789,S007,2025-10-16,Credit Card,Completed
O034297,C01656,S004,2026-03-26,Cash,Completed
O034298,C05787,S006,2026-01-29,Debit,Completed
O034299,C06668,S006,2025-08-28,Debit,Completed
O034300,C01732,S007,2025-08-28,Debit,Completed
O034301,C07063,S005,2026-04-23,Debit,Completed
O034302,C05945,S001,2026-06-16,Cash,Completed
O034303,C06535,S008,2026-02-10,Cash,Completed
O034304,C09990,S004,2025-11-18,Cash,Completed
O034305,C00838,S007,2026-07-23,Debit,Completed
O034306,C06500,S001,2026-04-19,Credit Card,Completed
O034307,C04372,S006,2025-08-22,Credit Card,Completed
O034308,C08755,S003,2026-02-04,Cash,Completed
O034309,C09575,S007,2026-03-25,Debit,Completed
O034310,C07865,S002,2025-11-28,Cash,Completed
O034311,C09340,S008,2025-10-25,Cash,Completed
O034312,C03857,S004,2025-10-16,Credit Card,Completed
O034313,C08652,S005,2026-07-20,Debit,Completed
O034314,C07002,S007,2026-01-29,Debit,Completed
O034315,C09813,S008,2026-05-16,Credit Card,Completed
O034316,C08727,S002,2026-03-07,Cash,Completed
O034317,C04283,S001,2025-10-21,Credit Card,Completed
O034318,C01405,S008,2026-01-23,Cash,Completed
O034319,C08969,S005,2026-07-25,Credit Card,Completed
O034320,C03129,S008,2025-10-31,Debit,Completed
O034321,C02900,S006,2026-07-05,Credit Card,Completed
O034322,C09345,S005,2025-09-14,Cash,Completed
O034323,C02411,S003,2025-09-24,Credit Card,Completed
O034324,C04801,S008,2026-03-08,Cash,Completed
O034325,C08910,S001,2025-12-11,Credit Card,Completed
O034326,C05495,S004,2026-05-04,Debit,Completed
O034327,C04382,S001,2026-02-06,Debit,Completed
O034328,C00051,S004,2026-07-19,Debit,Completed
O034329,C03333,S007,2026-07-11,Debit,Completed
O034330,C02799,S007,2026-07-08,Debit,Completed
O034331,C01128,S007,2025-11-16,Credit Card,Completed
O034332,C02367,S001,2025-10-19,Debit,Completed
O034333,C06012,S008,2026-01-28,Credit Card,Completed
O034334,C08387,S008,2025-10-12,Credit Card,Completed
O034335,C06702,S001,2026-05-19,Debit,Completed
O034336,C00870,S003,2025-10-30,Credit Card,Completed
O034337,C04198,S002,2025-10-13,Cash,Completed
O034338,C03219,S002,2026-06-07,Cash,Completed
O034339,C04057,S004,2025-10-31,Cash,Completed
O034340,C00429,S006,2025-10-11,Credit Card,Completed
O034341,C00464,S006,2026-06-30,Debit,Completed
O034342,C09631,S002,2026-01-31,Cash,Completed
O034343,C01999,S006,2025-08-05,Cash,Completed
O034344,C07165,S005,2025-08-31,Debit,Completed
O034345,C04001,S004,2026-03-31,Credit Card,Completed
O034346,C00719,S003,2026-05-26,Debit,Completed
O034347,C03887,S004,2025-10-01,Debit,Completed
O034348,C09186,S001,2026-01-20,Cash,Completed
O034349,C01799,S005,2026-03-26,Debit,Completed
O034350,C06833,S005,2026-02-08,Debit,Completed
O034351,C03206,S005,2026-03-22,Credit Card,Completed
O034352,C04888,S003,2026-04-02,Cash,Completed
O034353,C00049,S004,2025-08-05,Debit,Completed
O034354,C03543,S006,2026-06-13,Credit Card,Completed
O034355,C03584,S006,2026-06-25,Debit,Completed
O034356,C05152,S002,2025-10-23,Debit,Completed
O034357,C07533,S007,2026-07-28,Credit Card,Completed
O034358,C01734,S006,2025-11-26,Credit Card,Completed
O034359,C06321,S007,2025-10-06,Cash,Completed
O034360,C09587,S004,2026-02-06,Cash,Completed
O034361,C06498,S007,2025-10-29,Debit,Completed
O034362,C09259,S003,2026-02-01,Debit,Completed
O034363,C03085,S008,2026-03-14,Debit,Completed
O034364,C03291,S003,2026-06-25,Cash,Completed
O034365,C09221,S004,2026-01-22,Cash,Completed
O034366,C00497,S005,2026-03-22,Cash,Completed
O034367,C08402,S002,2026-04-29,Cash,Completed
O034368,C04113,S002,2025-10-27,Credit Card,Completed
O034369,C08001,S004,2025-11-28,Cash,Completed
O034370,C01734,S003,2026-04-15,Credit Card,Completed
O034371,C00574,S008,2026-03-20,Cash,Completed
O034372,C00554,S008,2025-08-21,Cash,Completed
O034373,C04813,S007,2026-05-27,Cash,Completed
O034374,C07239,S006,2026-07-19,Credit Card,Completed
O034375,C06859,S001,2026-01-05,Debit,Completed
O034376,C02978,S004,2026-04-24,Cash,Completed
O034377,C02395,S001,2026-04-17,Cash,Completed
O034378,C00974,S004,2025-11-11,Credit Card,Completed
O034379,C07130,S003,2025-12-29,Debit,Completed
O034380,C08128,S006,2026-07-15,Debit,Completed
O034381,C06601,S005,2026-03-14,Credit Card,Completed
O034382,C05387,S006,2026-01-25,Debit,Completed
O034383,C05929,S004,2026-03-16,Debit,Completed
O034384,C06642,S003,2026-02-09,Debit,Completed
O034385,C06859,S005,2025-11-29,Cash,Completed
O034386,C05695,S004,2025-08-08,Cash,Completed
O034387,C05271,S004,2025-08-22,Cash,Completed
O034388,C07326,S007,2025-12-13,Debit,Completed
O034389,C09886,S005,2025-11-15,Cash,Completed
O034390,C02952,S004,2026-06-22,Credit Card,Completed
O034391,C08545,S002,2025-09-28,Cash,Completed
O034392,C01945,S006,2025-08-10,Debit,Completed
O034393,C07540,S007,2026-07-22,Debit,Completed
O034394,C00809,S007,2026-07-25,Cash,Completed
O034395,C03765,S008,2025-08-25,Debit,Completed
O034396,C07184,S002,2025-10-21,Credit Card,Completed
O034397,C06293,S008,2026-04-14,Credit Card,Completed
O034398,C04099,S006,2026-04-21,Debit,Completed
O034399,C08247,S007,2026-05-02,Cash,Completed
O034400,C00673,S008,2026-07-15,Cash,Completed
O034401,C02550,S008,2026-05-29,Debit,Completed
O034402,C00851,S005,2025-07-30,Credit Card,Completed
O034403,C05554,S007,2025-08-01,Credit Card,Completed
O034404,C09231,S007,2026-04-22,Cash,Completed
O034405,C01302,S005,2026-01-06,Credit Card,Completed
O034406,C04235,S004,2026-06-03,Credit Card,Completed
O034407,C02281,S008,2025-11-28,Debit,Completed
O034408,C05570,S006,2025-12-02,Debit,Completed
O034409,C04991,S002,2026-02-11,Debit,Completed
O034410,C02565,S002,2026-06-01,Debit,Completed
O034411,C09763,S001,2025-09-09,Credit Card,Completed
O034412,C01017,S004,2025-12-02,Credit Card,Completed
O034413,C09875,S005,2026-02-26,Debit,Completed
O034414,C00098,S007,2026-03-03,Credit Card,Completed
O034415,C00310,S005,2026-04-08,Cash,Completed
O034416,C06854,S008,2026-01-09,Credit Card,Completed
O034417,C04609,S008,2026-04-14,Credit Card,Completed
O034418,C06691,S008,2026-01-02,Debit,Completed
O034419,C01397,S003,2026-05-14,Credit Card,Completed
O034420,C06835,S006,2025-10-23,Cash,Completed
O034421,C08491,S007,2026-04-28,Credit Card,Completed
O034422,C03753,S005,2025-10-18,Debit,Completed
O034423,C07345,S007,2026-07-25,Credit Card,Completed
O034424,C01987,S007,2025-12-10,Cash,Completed
O034425,C00344,S003,2026-01-29,Debit,Completed
O034426,C03364,S005,2026-04-17,Debit,Completed
O034427,C08805,S008,2025-11-26,Cash,Completed
O034428,C09787,S001,2026-02-16,Debit,Completed
O034429,C06281,S002,2026-01-27,Credit Card,Completed
O034430,C06558,S005,2025-12-19,Cash,Completed
O034431,C07776,S002,2026-06-06,Debit,Completed
O034432,C06297,S005,2025-12-30,Debit,Completed
O034433,C03671,S004,2025-08-31,Cash,Completed
O034434,C06679,S008,2025-09-04,Credit Card,Completed
O034435,C04603,S008,2025-10-29,Cash,Completed
O034436,C05748,S001,2026-03-26,Debit,Completed
O034437,C00455,S001,2025-10-30,Cash,Completed
O034438,C03500,S006,2026-07-09,Credit Card,Completed
O034439,C03980,S001,2026-06-27,Credit Card,Completed
O034440,C07355,S007,2026-03-22,Credit Card,Completed
O034441,C00705,S001,2025-12-22,Cash,Completed
O034442,C03734,S003,2026-05-20,Debit,Completed
O034443,C06210,S007,2026-01-23,Debit,Completed
O034444,C07852,S006,2026-05-19,Cash,Completed
O034445,C06503,S002,2025-11-06,Debit,Completed
O034446,C00162,S005,2025-11-28,Debit,Completed
O034447,C05522,S004,2026-05-12,Cash,Completed
O034448,C01358,S004,2026-04-11,Cash,Completed
O034449,C03751,S002,2026-02-10,Cash,Completed
O034450,C07905,S004,2026-02-26,Credit Card,Completed
O034451,C08361,S005,2026-04-26,Cash,Completed
O034452,C01126,S006,2026-02-04,Debit,Completed
O034453,C02330,S004,2025-10-29,Cash,Completed
O034454,C00783,S007,2025-11-07,Credit Card,Completed
O034455,C03539,S001,2025-09-30,Cash,Completed
O034456,C07916,S003,2026-01-15,Credit Card,Completed
O034457,C08219,S004,2026-07-26,Debit,Completed
O034458,C00572,S006,2026-01-13,Debit,Completed
O034459,C09429,S005,2026-02-28,Cash,Completed
O034460,C01101,S001,2025-09-22,Credit Card,Completed
O034461,C01246,S005,2026-02-28,Cash,Completed
O034462,C06326,S004,2026-02-09,Cash,Completed
O034463,C03081,S007,2025-08-31,Credit Card,Completed
O034464,C03964,S004,2025-10-14,Debit,Completed
O034465,C01410,S006,2025-07-30,Credit Card,Completed
O034466,C07661,S006,2026-01-22,Cash,Completed
O034467,C05570,S003,2026-01-19,Cash,Completed
O034468,C04813,S003,2026-06-12,Cash,Completed
O034469,C05754,S001,2026-01-25,Cash,Completed
O034470,C02147,S002,2026-02-28,Cash,Completed
O034471,C06156,S006,2026-06-23,Debit,Completed
O034472,C02216,S008,2026-04-25,Cash,Completed
O034473,C06890,S001,2026-04-27,Credit Card,Completed
O034474,C00863,S005,2026-01-07,Debit,Completed
O034475,C00318,S004,2026-01-31,Credit Card,Completed
O034476,C02930,S008,2025-09-15,Credit Card,Completed
O034477,C01641,S004,2025-11-15,Debit,Completed
O034478,C01272,S007,2025-11-25,Cash,Completed
O034479,C00429,S006,2026-03-06,Cash,Completed
O034480,C04933,S004,2026-05-02,Debit,Completed
O034481,C06352,S007,2025-12-13,Credit Card,Completed
O034482,C07287,S008,2026-02-13,Credit Card,Completed
O034483,C00723,S003,2026-01-08,Cash,Completed
O034484,C04162,S003,2026-01-07,Debit,Completed
O034485,C03628,S001,2025-08-13,Debit,Completed
O034486,C09877,S005,2026-06-04,Debit,Completed
O034487,C06030,S006,2025-12-24,Cash,Completed
O034488,C08837,S004,2026-04-19,Debit,Completed
O034489,C00396,S002,2025-09-30,Cash,Completed
O034490,C07814,S003,2026-03-22,Credit Card,Completed
O034491,C06535,S002,2026-04-18,Cash,Completed
O034492,C06932,S007,2026-02-19,Credit Card,Completed
O034493,C01865,S002,2025-08-24,Credit Card,Completed
O034494,C00207,S008,2026-06-18,Cash,Completed
O034495,C03996,S003,2025-10-04,Cash,Completed
O034496,C08619,S008,2026-03-27,Credit Card,Completed
O034497,C02806,S002,2026-03-15,Cash,Completed
O034498,C03059,S008,2026-06-08,Cash,Completed
O034499,C03549,S004,2025-12-17,Credit Card,Completed
O034500,C04952,S002,2025-12-17,Debit,Completed
O034501,C09679,S007,2026-02-28,Debit,Completed
O034502,C00953,S005,2026-02-20,Cash,Completed
O034503,C04669,S005,2026-04-21,Debit,Completed
O034504,C01188,S001,2025-10-10,Cash,Completed
O034505,C06777,S004,2026-02-10,Debit,Completed
O034506,C09194,S007,2025-11-06,Debit,Completed
O034507,C04436,S001,2026-03-03,Debit,Completed
O034508,C03306,S006,2025-10-01,Cash,Completed
O034509,C09080,S004,2025-08-05,Credit Card,Completed
O034510,C02567,S006,2025-08-23,Cash,Completed
O034511,C05190,S005,2025-11-11,Cash,Completed
O034512,C07992,S002,2025-10-07,Credit Card,Completed
O034513,C05477,S002,2026-07-15,Credit Card,Completed
O034514,C05625,S008,2026-01-19,Credit Card,Completed
O034515,C01957,S008,2026-01-28,Credit Card,Completed
O034516,C08500,S007,2025-10-11,Cash,Completed
O034517,C00386,S005,2025-09-20,Cash,Completed
O034518,C01060,S007,2026-04-02,Credit Card,Completed
O034519,C00222,S004,2025-11-20,Cash,Completed
O034520,C04647,S003,2026-02-02,Credit Card,Completed
O034521,C01180,S007,2025-08-22,Credit Card,Completed
O034522,C03629,S002,2026-04-12,Credit Card,Completed
O034523,C06758,S001,2025-11-28,Credit Card,Completed
O034524,C02807,S002,2026-07-25,Credit Card,Completed
O034525,C07754,S004,2025-11-06,Credit Card,Completed
O034526,C09612,S007,2026-02-16,Cash,Completed
O034527,C09630,S001,2026-05-20,Cash,Completed
O034528,C08235,S005,2025-09-16,Cash,Completed
O034529,C04791,S003,2025-09-13,Debit,Completed
O034530,C06281,S003,2026-05-28,Credit Card,Completed
O034531,C04227,S005,2025-12-31,Debit,Completed
O034532,C00858,S008,2026-04-19,Debit,Completed
O034533,C02425,S005,2025-08-25,Debit,Completed
O034534,C07173,S003,2026-07-18,Debit,Completed
O034535,C06727,S005,2025-09-12,Credit Card,Completed
O034536,C06851,S005,2025-12-18,Credit Card,Completed
O034537,C06521,S005,2026-06-09,Debit,Completed
O034538,C05088,S002,2026-01-10,Cash,Completed
O034539,C09961,S003,2026-04-26,Debit,Completed
O034540,C05228,S006,2026-01-24,Credit Card,Completed
O034541,C00908,S004,2026-06-07,Cash,Completed
O034542,C01825,S008,2026-05-26,Debit,Completed
O034543,C02142,S004,2026-05-28,Cash,Completed
O034544,C05999,S004,2025-11-15,Credit Card,Completed
O034545,C08818,S003,2026-04-29,Credit Card,Completed
O034546,C04953,S001,2026-03-09,Cash,Completed
O034547,C03377,S003,2025-11-22,Cash,Completed
O034548,C01310,S001,2026-01-30,Credit Card,Completed
O034549,C00352,S006,2026-05-14,Debit,Completed
O034550,C00905,S004,2026-01-13,Cash,Completed
O034551,C08304,S003,2025-10-28,Debit,Completed
O034552,C03743,S002,2025-11-11,Debit,Completed
O034553,C01739,S004,2025-12-17,Cash,Completed
O034554,C00288,S003,2026-05-30,Debit,Completed
O034555,C08594,S007,2026-05-26,Credit Card,Completed
O034556,C04091,S008,2025-11-03,Debit,Completed
O034557,C00824,S004,2026-04-23,Cash,Completed
O034558,C02944,S004,2026-03-23,Cash,Completed
O034559,C02508,S008,2026-07-23,Credit Card,Completed
O034560,C01158,S006,2026-03-05,Credit Card,Completed
O034561,C02630,S001,2026-01-23,Debit,Completed
O034562,C07429,S001,2026-04-22,Cash,Completed
O034563,C00037,S005,2025-10-21,Credit Card,Completed
O034564,C00401,S003,2025-10-12,Debit,Completed
O034565,C07044,S001,2026-05-27,Debit,Completed
O034566,C06180,S001,2025-09-23,Cash,Completed
O034567,C05389,S005,2025-09-08,Credit Card,Completed
O034568,C07139,S007,2026-04-09,Credit Card,Completed
O034569,C02245,S007,2025-11-10,Debit,Completed
O034570,C05693,S008,2026-02-25,Credit Card,Completed
O034571,C04989,S001,2026-01-22,Cash,Completed
O034572,C09968,S004,2026-01-12,Credit Card,Completed
O034573,C07240,S002,2025-12-22,Debit,Completed
O034574,C03791,S005,2026-07-13,Credit Card,Completed
O034575,C06786,S001,2025-08-12,Credit Card,Completed
O034576,C04530,S003,2026-03-19,Credit Card,Completed
O034577,C07593,S005,2026-05-07,Debit,Completed
O034578,C07490,S006,2026-03-17,Credit Card,Completed
O034579,C08394,S002,2025-11-15,Credit Card,Completed
O034580,C02829,S005,2026-04-08,Debit,Completed
O034581,C09966,S006,2026-05-19,Cash,Completed
O034582,C03819,S005,2026-03-04,Credit Card,Completed
O034583,C06175,S001,2026-03-20,Debit,Completed
O034584,C07899,S003,2026-02-07,Cash,Completed
O034585,C01557,S006,2026-01-20,Cash,Completed
O034586,C03039,S003,2026-07-02,Debit,Completed
O034587,C07546,S006,2025-08-14,Credit Card,Completed
O034588,C09559,S007,2025-12-19,Credit Card,Completed
O034589,C07443,S005,2026-03-30,Cash,Completed
O034590,C03543,S001,2026-04-07,Cash,Completed
O034591,C01626,S003,2026-05-20,Cash,Completed
O034592,C05604,S008,2026-06-22,Credit Card,Completed
O034593,C03003,S002,2026-04-24,Debit,Completed
O034594,C02812,S008,2025-10-15,Cash,Completed
O034595,C02938,S001,2026-04-13,Cash,Completed
O034596,C05170,S008,2026-07-28,Debit,Completed
O034597,C05198,S003,2025-12-01,Credit Card,Completed
O034598,C05372,S004,2025-11-04,Cash,Completed
O034599,C00150,S006,2025-11-23,Debit,Completed
O034600,C09391,S006,2025-09-06,Credit Card,Completed
O034601,C02147,S005,2026-05-01,Credit Card,Completed
O034602,C07686,S007,2025-10-14,Debit,Completed
O034603,C06392,S005,2026-02-11,Debit,Completed
O034604,C05185,S007,2025-09-08,Cash,Completed
O034605,C06761,S006,2026-05-14,Debit,Completed
O034606,C09329,S008,2026-05-20,Cash,Completed
O034607,C01953,S001,2025-09-23,Debit,Completed
O034608,C04305,S002,2025-08-24,Debit,Completed
O034609,C08556,S007,2026-04-30,Debit,Completed
O034610,C01464,S004,2025-10-25,Cash,Completed
O034611,C06319,S004,2026-04-03,Credit Card,Completed
O034612,C07083,S001,2025-12-26,Cash,Completed
O034613,C07656,S005,2026-01-07,Credit Card,Completed
O034614,C04426,S007,2026-01-27,Debit,Completed
O034615,C08611,S002,2026-02-16,Credit Card,Completed
O034616,C02525,S005,2025-11-21,Cash,Completed
O034617,C06073,S003,2026-06-18,Cash,Completed
O034618,C05240,S001,2026-04-13,Cash,Completed
O034619,C09076,S002,2026-07-22,Cash,Completed
O034620,C03165,S007,2026-05-29,Debit,Completed
O034621,C02626,S008,2025-12-28,Cash,Completed
O034622,C09574,S008,2026-03-15,Cash,Completed
O034623,C03624,S008,2026-05-28,Credit Card,Completed
O034624,C06436,S008,2026-06-29,Cash,Completed
O034625,C07782,S001,2026-07-04,Credit Card,Completed
O034626,C04775,S001,2025-12-30,Credit Card,Completed
